LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
98,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 69,E11,Got assigned task <*>,"['6', '9']"
99,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 10,E29,Started reading broadcast variable <*>,"['1', '0']"
100,17/06/09,20:10:52,INFO,executor.Executor,Running task 2.0 in stage 1.0 (TID 69),E24,Running task <*> in stage <*> (TID <*>),"['2.0', '1.0', '69']"
101,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 78,E11,Got assigned task <*>,"['7', '8']"
102,17/06/09,20:10:52,INFO,executor.Executor,Running task 3.0 in stage 1.0 (TID 78),E24,Running task <*> in stage <*> (TID <*>),"['3.0', '1.0', '78']"
103,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 79,E11,Got assigned task <*>,"['7', '9']"
104,17/06/09,20:10:52,INFO,executor.Executor,Running task 4.0 in stage 1.0 (TID 79),E24,Running task <*> in stage <*> (TID <*>),"['4.0', '1.0', '79']"
105,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_10_piece0 stored as bytes in memory (estimated size 5.8 KB, free 329.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['broadcast_10_piece0', '5.8 KB', '329.6 KB']"
106,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 10 took 17 ms,E20,Reading broadcast variable <*> took <*> ms,"['10', '17']"
107,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_10 stored as values in memory (estimated size 9.6 KB, free 339.2 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","['broadcast_10', '9.6 KB', '339.2 KB']"
108,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '0']"
109,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '3']"
110,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '4']"
111,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '2']"
112,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '1']"
113,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 42, boot = -4131, init = 4172, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['42', '-4131', '4172', '1']"
114,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 41, boot = -4122, init = 4162, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-4122', '4162', '1']"
115,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 42, boot = -4121, init = 4162, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['42', '-4121', '4162', '1']"
116,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 42, boot = -4138, init = 4179, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['42', '-4138', '4179', '1']"
117,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 42, boot = -4134, init = 4175, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['42', '-4134', '4175', '1']"
118,17/06/09,20:10:52,INFO,executor.Executor,Finished task 4.0 in stage 1.0 (TID 79). 2685 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['4.0', '1.0', '79', '2685']"
119,17/06/09,20:10:52,INFO,executor.Executor,Finished task 1.0 in stage 1.0 (TID 56). 2428 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['1.0', '1.0', '56', '2428']"
120,17/06/09,20:10:52,INFO,executor.Executor,Finished task 0.0 in stage 1.0 (TID 42). 2474 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['0.0', '1.0', '42', '2474']"
121,17/06/09,20:10:52,INFO,executor.Executor,Finished task 3.0 in stage 1.0 (TID 78). 2651 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['3.0', '1.0', '78', '2651']"
122,17/06/09,20:10:52,INFO,executor.Executor,Finished task 2.0 in stage 1.0 (TID 69). 2523 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['2.0', '1.0', '69', '2523']"
123,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 87,E11,Got assigned task <*>,"['8', '7']"
124,17/06/09,20:10:52,INFO,executor.Executor,Running task 0.0 in stage 2.0 (TID 87),E24,Running task <*> in stage <*> (TID <*>),"['0.0', '2.0', '87']"
125,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 101,E11,Got assigned task <*>,"['1', '0', '1']"
126,17/06/09,20:10:52,INFO,executor.Executor,Running task 1.0 in stage 2.0 (TID 101),E24,Running task <*> in stage <*> (TID <*>),"['1.0', '2.0', '101']"
127,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 112,E11,Got assigned task <*>,"['1', '1', '2']"
128,17/06/09,20:10:52,INFO,executor.Executor,Running task 2.0 in stage 2.0 (TID 112),E24,Running task <*> in stage <*> (TID <*>),"['2.0', '2.0', '112']"
129,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 118,E11,Got assigned task <*>,"['1', '1', '8']"
130,17/06/09,20:10:52,INFO,executor.Executor,Running task 3.0 in stage 2.0 (TID 118),E24,Running task <*> in stage <*> (TID <*>),"['3.0', '2.0', '118']"
131,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 11,E29,Started reading broadcast variable <*>,"['1', '1']"
132,17/06/09,20:10:52,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 119,E11,Got assigned task <*>,"['1', '1', '9']"
133,17/06/09,20:10:52,INFO,executor.Executor,Running task 4.0 in stage 2.0 (TID 119),E24,Running task <*> in stage <*> (TID <*>),"['4.0', '2.0', '119']"
134,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_11_piece0 stored as bytes in memory (estimated size 5.4 KB, free 344.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['broadcast_11_piece0', '5.4 KB', '344.7 KB']"
135,17/06/09,20:10:52,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 11 took 15 ms,E20,Reading broadcast variable <*> took <*> ms,"['11', '15']"
136,17/06/09,20:10:52,INFO,storage.MemoryStore,"Block broadcast_11 stored as values in memory (estimated size 9.2 KB, free 353.9 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","['broadcast_11', '9.2 KB', '353.9 KB']"
137,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '4']"
138,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '3']"
139,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '2']"
140,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '0']"
141,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '1']"
142,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-147', '186', '0']"
143,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-147', '186', '0']"
144,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 41, boot = -139, init = 179, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-139', '179', '1']"
145,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 38, boot = -156, init = 194, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-156', '194', '0']"
146,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -159, init = 198, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-159', '198', '0']"
147,17/06/09,20:10:52,INFO,executor.Executor,Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['4.0', '2.0', '119', '2087']"
148,17/06/09,20:10:52,INFO,executor.Executor,Finished task 2.0 in stage 2.0 (TID 112). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['2.0', '2.0', '112', '2087']"
149,17/06/09,20:10:52,INFO,executor.Executor,Finished task 3.0 in stage 2.0 (TID 118). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['3.0', '2.0', '118', '2087']"
150,17/06/09,20:10:52,INFO,executor.Executor,Finished task 1.0 in stage 2.0 (TID 101). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['1.0', '2.0', '101', '2087']"
151,17/06/09,20:10:52,INFO,executor.Executor,Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['0.0', '2.0', '87', '2087']"
152,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 122,E11,Got assigned task <*>,"['1', '2', '2']"
153,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 3.0 (TID 122),E24,Running task <*> in stage <*> (TID <*>),"['0.0', '3.0', '122']"
154,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 136,E11,Got assigned task <*>,"['1', '3', '6']"
155,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 3.0 (TID 136),E24,Running task <*> in stage <*> (TID <*>),"['1.0', '3.0', '136']"
156,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 150,E11,Got assigned task <*>,"['1', '5', '0']"
157,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 3.0 (TID 150),E24,Running task <*> in stage <*> (TID <*>),"['2.0', '3.0', '150']"
158,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 158,E11,Got assigned task <*>,"['1', '5', '8']"
159,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 3.0 (TID 158),E24,Running task <*> in stage <*> (TID <*>),"['3.0', '3.0', '158']"
160,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 12,E29,Started reading broadcast variable <*>,"['1', '2']"
161,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 159,E11,Got assigned task <*>,"['1', '5', '9']"
162,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 3.0 (TID 159),E24,Running task <*> in stage <*> (TID <*>),"['4.0', '3.0', '159']"
163,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['broadcast_12_piece0', '5.6 KB', '359.4 KB']"
164,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 12 took 30 ms,E20,Reading broadcast variable <*> took <*> ms,"['12', '30']"
165,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","['broadcast_12', '9.8 KB', '369.3 KB']"
166,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_4 not found, computing it",E19,"Partition <*> not found, computing it","['r', 'd', 'd', '_', '6', '_', '4']"
167,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_3 not found, computing it",E19,"Partition <*> not found, computing it","['r', 'd', 'd', '_', '6', '_', '3']"
168,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_0 not found, computing it",E19,"Partition <*> not found, computing it","['r', 'd', 'd', '_', '6', '_', '0']"
169,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_1 not found, computing it",E19,"Partition <*> not found, computing it","['r', 'd', 'd', '_', '6', '_', '1']"
170,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_2 not found, computing it",E19,"Partition <*> not found, computing it","['r', 'd', 'd', '_', '6', '_', '2']"
171,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '4']"
172,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '3']"
173,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '1']"
174,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '0']"
175,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '2', '_', '2']"
176,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-170', '208', '0']"
177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-171', '212', '0']"
178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '-160', '200', '1']"
179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '-172', '210', '0']"
180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-173', '213', '0']"
181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['rdd_6_4', '287.0 B', '369.5 KB']"
182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['rdd_6_3', '344.0 B', '369.9 KB']"
183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['rdd_6_1', '330.0 B', '370.2 KB']"
184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['rdd_6_2', '252.0 B', '370.4 KB']"
185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['rdd_6_0', '265.0 B', '370.7 KB']"
186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '14', '24', '0']"
187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['38', '12', '26', '0']"
188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '19', '22', '0']"
189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['4.0', '3.0', '159', '2667']"
190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['41', '16', '25', '0']"
191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['3.0', '3.0', '158', '2667']"
192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '5', '35', '0']"
193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['1.0', '3.0', '136', '2667']"
194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['2.0', '3.0', '150', '2667']"
195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"['0.0', '3.0', '122', '2667']"
196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,E11,Got assigned task <*>,"['1', '7', '1']"
197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),E24,Running task <*> in stage <*> (TID <*>),"['0.0', '4.0', '171']"
198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,E11,Got assigned task <*>,"['1', '8', '5']"
199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),E24,Running task <*> in stage <*> (TID <*>),"['1.0', '4.0', '185']"
200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,E29,Started reading broadcast variable <*>,"['1', '3']"
201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,E11,Got assigned task <*>,"['1', '9', '5']"
202,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),E24,Running task <*> in stage <*> (TID <*>),"['2.0', '4.0', '195']"
203,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,E11,Got assigned task <*>,"['1', '9', '8']"
204,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),E24,Running task <*> in stage <*> (TID <*>),"['3.0', '4.0', '198']"
205,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,E11,Got assigned task <*>,"['1', '9', '9']"
206,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),E24,Running task <*> in stage <*> (TID <*>),"['4.0', '4.0', '199']"
207,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","['broadcast_13_piece0', '5.7 KB', '376.4 KB']"
208,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,E20,Reading broadcast variable <*> took <*> ms,"['13', '41']"
209,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","['broadcast_13', '10.1 KB', '386.5 KB']"
210,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '6', '_', '0']"
211,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '6', '_', '4']"
212,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '6', '_', '3']"
213,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '6', '_', '2']"
214,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,E10,Found block <*> locally,"['r', 'd', 'd', '_', '6', '_', '1']"
215,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['39', '-141', '180', '0']"
216,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","['40', '-129', '169', '0']"
