LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
89,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
90,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
91,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
92,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 29786 bytes (29.0 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '508 bytes sent', '29786 bytes (29.0 KB) received', '<1 sec']"
93,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 47293 bytes (46.1 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '508 bytes sent', '47293 bytes (46.1 KB) received', '<1 sec']"
94,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:01']"
95,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1190 bytes (1.16 KB) sent, 367 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1190 bytes (1.16 KB) sent', '367 bytes received', '<1 sec']"
96,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
97,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
98,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '<1 sec']"
99,10.30 16:49:29,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
100,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2247 bytes (2.19 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1293 bytes (1.26 KB) sent', '2247 bytes (2.19 KB) received', '<1 sec']"
101,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1033 bytes (1.00 KB) sent, 46810 bytes (45.7 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1033 bytes (1.00 KB) sent', '46810 bytes (45.7 KB) received', '<1 sec']"
102,10.30 16:49:29,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2380 bytes (2.32 KB) sent, 678 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2380 bytes (2.32 KB) sent', '678 bytes received', '<1 sec']"
103,10.30 16:49:30,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
104,10.30 16:49:30,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 974 bytes sent, 9624 bytes (9.39 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '974 bytes sent', '9624 bytes (9.39 KB) received', '<1 sec']"
105,10.30 16:49:30,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4512 bytes (4.40 KB) sent, 82166 bytes (80.2 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '4512 bytes (4.40 KB) sent', '82166 bytes (80.2 KB) received', '00:01']"
106,10.30 16:49:30,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
107,10.30 16:49:30,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1119 bytes (1.09 KB) sent, 3210 bytes (3.13 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1119 bytes (1.09 KB) sent', '3210 bytes (3.13 KB) received', '<1 sec']"
108,10.30 16:49:30,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 458 bytes sent, 1781 bytes (1.73 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '458 bytes sent', '1781 bytes (1.73 KB) received', '<1 sec']"
109,10.30 16:49:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1188 bytes (1.16 KB) sent, 421 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1188 bytes (1.16 KB) sent', '421 bytes received', '<1 sec']"
110,10.30 16:49:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1257 bytes (1.22 KB) sent, 421 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1257 bytes (1.22 KB) sent', '421 bytes received', '<1 sec']"
111,10.30 16:49:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1257 bytes (1.22 KB) sent, 421 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1257 bytes (1.22 KB) sent', '421 bytes received', '<1 sec']"
112,10.30 16:49:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:02']"
113,10.30 16:49:31,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
114,10.30 16:49:31,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
115,10.30 16:49:31,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:02']"
116,10.30 16:49:32,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1301 bytes (1.27 KB) sent, 434 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1301 bytes (1.27 KB) sent', '434 bytes received', '<1 sec']"
117,10.30 16:49:32,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:01']"
118,10.30 16:49:33,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1034 bytes (1.00 KB) sent, 17383 bytes (16.9 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1034 bytes (1.00 KB) sent', '17383 bytes (16.9 KB) received', '<1 sec']"
119,10.30 16:49:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:04",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:04']"
120,10.30 16:49:48,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:17",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:17']"
121,10.30 16:49:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
122,10.30 16:49:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
123,10.30 16:49:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1248 bytes (1.21 KB) sent, 334 bytes received, lifetime 00:20",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1248 bytes (1.21 KB) sent', '334 bytes received', '00:20']"
124,10.30 16:49:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
125,10.30 16:49:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1682 bytes (1.64 KB) sent, 472 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1682 bytes (1.64 KB) sent', '472 bytes received', '<1 sec']"
126,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
127,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
128,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2473 bytes (2.41 KB) sent, 1926 bytes (1.88 KB) received, lifetime 00:20",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2473 bytes (2.41 KB) sent', '1926 bytes (1.88 KB) received', '00:20']"
129,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2459 bytes (2.40 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1293 bytes (1.26 KB) sent', '2459 bytes (2.40 KB) received', '<1 sec']"
130,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2460 bytes (2.40 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1293 bytes (1.26 KB) sent', '2460 bytes (2.40 KB) received', '<1 sec']"
131,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
132,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2440 bytes (2.38 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1293 bytes (1.26 KB) sent', '2440 bytes (2.38 KB) received', '<1 sec']"
133,10.30 16:49:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1133 bytes (1.10 KB) sent, 3274 bytes (3.19 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1133 bytes (1.10 KB) sent', '3274 bytes (3.19 KB) received', '00:01']"
134,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
135,10.30 16:49:53,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
136,10.30 16:49:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
137,10.30 16:49:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
138,10.30 16:49:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 489 bytes sent, 566 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '489 bytes sent', '566 bytes received', '<1 sec']"
139,10.30 16:49:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1372 bytes (1.33 KB) sent, 1224 bytes (1.19 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1372 bytes (1.33 KB) sent', '1224 bytes (1.19 KB) received', '<1 sec']"
140,10.30 16:49:55,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
141,10.30 16:49:55,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
142,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
143,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
144,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
145,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
146,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
147,10.30 16:49:56,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
148,10.30 16:49:57,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
149,10.30 16:49:57,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '<1 sec']"
150,10.30 16:49:57,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
151,10.30 16:50:03,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
152,10.30 16:50:10,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1198 bytes (1.16 KB) sent, 344 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1198 bytes (1.16 KB) sent', '344 bytes received', '<1 sec']"
153,10.30 16:50:15,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:19",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:19']"
154,10.30 16:51:56,svchost.exe *64,"proxy.cse.cuhk.edu.hk:5070 close, 303 bytes sent, 275 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '303 bytes sent', '275 bytes received', '<1 sec']"
155,10.30 16:51:58,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 421 bytes received, lifetime 02:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1180 bytes (1.15 KB) sent', '421 bytes received', '02:01']"
156,10.30 16:52:01,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2437 bytes (2.37 KB) sent, 842 bytes received, lifetime 02:04",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2437 bytes (2.37 KB) sent', '842 bytes received', '02:04']"
157,10.30 16:52:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 782 bytes received, lifetime 00:10",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '952 bytes sent', '782 bytes received', '00:10']"
158,10.30 16:52:25,svchost.exe *64,"proxy.cse.cuhk.edu.hk:5070 close, 301 bytes sent, 278 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '301 bytes sent', '278 bytes received', '<1 sec']"
159,10.30 16:52:30,Dropbox.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1853 bytes (1.80 KB) sent, 4179 bytes (4.08 KB) received, lifetime 02:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1853 bytes (1.80 KB) sent', '4179 bytes (4.08 KB) received', '02:00']"
160,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1166 bytes (1.13 KB) sent, 336 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1166 bytes (1.13 KB) sent', '336 bytes received', '<1 sec']"
161,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 337 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1180 bytes (1.15 KB) sent', '337 bytes received', '<1 sec']"
162,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2035 bytes (1.98 KB) sent, 469 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2035 bytes (1.98 KB) sent', '469 bytes received', '<1 sec']"
163,10.30 16:53:23,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3690 bytes (3.60 KB) sent, 1306 bytes (1.27 KB) received, lifetime 02:03",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3690 bytes (3.60 KB) sent', '1306 bytes (1.27 KB) received', '02:03']"
164,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
165,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
166,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
167,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
168,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
169,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
170,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
171,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
172,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
173,10.30 16:53:24,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1325 bytes (1.29 KB) sent, 511 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1325 bytes (1.29 KB) sent', '511 bytes received', '<1 sec']"
174,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
175,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
176,10.30 16:53:24,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
