LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
101,Jun,18,01:30:59,combo,sshd(pam_unix),31201,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
102,Jun,18,01:30:59,combo,sshd(pam_unix),31201,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
103,Jun,18,01:30:59,combo,sshd(pam_unix),31199,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
104,Jun,18,01:30:59,combo,sshd(pam_unix),31199,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
105,Jun,18,01:30:59,combo,sshd(pam_unix),31198,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
106,Jun,18,01:30:59,combo,sshd(pam_unix),31198,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
107,Jun,18,01:30:59,combo,sshd(pam_unix),31202,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
108,Jun,18,01:30:59,combo,sshd(pam_unix),31202,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
109,Jun,18,01:30:59,combo,sshd(pam_unix),31205,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
110,Jun,18,01:30:59,combo,sshd(pam_unix),31205,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
111,Jun,18,01:30:59,combo,sshd(pam_unix),31200,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
112,Jun,18,01:30:59,combo,sshd(pam_unix),31200,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
113,Jun,18,01:30:59,combo,sshd(pam_unix),31206,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
114,Jun,18,01:30:59,combo,sshd(pam_unix),31206,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
115,Jun,18,01:30:59,combo,sshd(pam_unix),31204,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
116,Jun,18,01:30:59,combo,sshd(pam_unix),31204,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
117,Jun,18,01:30:59,combo,sshd(pam_unix),31203,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
118,Jun,18,01:30:59,combo,sshd(pam_unix),31203,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
119,Jun,18,01:30:59,combo,sshd(pam_unix),31207,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
120,Jun,18,01:30:59,combo,sshd(pam_unix),31207,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', 'adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
121,Jun,18,02:08:10,combo,ftpd,31272,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
122,Jun,18,02:08:10,combo,ftpd,31273,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
123,Jun,18,02:08:10,combo,ftpd,31274,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
124,Jun,18,02:08:10,combo,ftpd,31275,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
125,Jun,18,02:08:10,combo,ftpd,31276,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
126,Jun,18,02:08:10,combo,ftpd,31277,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
127,Jun,18,02:08:10,combo,ftpd,31278,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '10 2005']"
128,Jun,18,02:08:11,combo,ftpd,31279,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '11 2005']"
129,Jun,18,02:08:11,combo,ftpd,31280,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '11 2005']"
130,Jun,18,02:08:11,combo,ftpd,31281,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '11 2005']"
131,Jun,18,02:08:11,combo,ftpd,31282,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '11 2005']"
132,Jun,18,02:08:11,combo,ftpd,31283,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '11 2005']"
133,Jun,18,02:08:12,combo,ftpd,31284,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '12 2005']"
134,Jun,18,02:08:12,combo,ftpd,31285,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '12 2005']"
135,Jun,18,02:08:12,combo,ftpd,31286,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', 'lns-vlq-45-tou-82-252-162-81.adsl.proxad.net', 'Sat Jun 18 02', '08', '12 2005']"
136,Jun,18,02:23:10,combo,ftpd,31277,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>,"['900', 'Sat Jun 18 02', '23', '10 2005']"
137,Jun,18,04:07:05,combo,su(pam_unix),31791,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
138,Jun,18,04:07:06,combo,su(pam_unix),31791,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
140,Jun,18,04:12:42,combo,su(pam_unix),32164,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
141,Jun,18,04:12:43,combo,su(pam_unix),32164,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
142,Jun,19,04:08:55,combo,su(pam_unix),2192,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
143,Jun,19,04:08:55,combo,su(pam_unix),2192,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,"['c', 'u', 'p', 's', 'd', ' ', 's', 'h', 'u', 't', 'd', 'o', 'w', 'n', ' ', 's', 'u', 'c', 'c', 'e', 'e', 'd', 'e', 'd']"
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,"['c', 'u', 'p', 's', 'd', ' ', 's', 't', 'a', 'r', 't', 'u', 'p', ' ', 's', 'u', 'c', 'c', 'e', 'e', 'd', 'e', 'd']"
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,E90,restart.,"['r', 'e', 's', 't', 'a', 'r', 't', '.']"
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
148,Jun,19,04:15:18,combo,su(pam_unix),3676,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
149,Jun,19,04:15:18,combo,su(pam_unix),3676,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
150,Jun,20,03:40:59,combo,ftpd,8829,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
151,Jun,20,03:40:59,combo,ftpd,8824,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
152,Jun,20,03:40:59,combo,ftpd,8828,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
153,Jun,20,03:40:59,combo,ftpd,8822,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
154,Jun,20,03:40:59,combo,ftpd,8833,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
155,Jun,20,03:40:59,combo,ftpd,8827,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
156,Jun,20,03:40:59,combo,ftpd,8823,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
157,Jun,20,03:40:59,combo,ftpd,8825,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
158,Jun,20,03:40:59,combo,ftpd,8826,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
159,Jun,20,03:40:59,combo,ftpd,8832,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
160,Jun,20,03:40:59,combo,ftpd,8830,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
161,Jun,20,03:40:59,combo,ftpd,8831,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '', 'Mon Jun 20 03', '40', '59 2005']"
162,Jun,20,04:02:54,combo,su(pam_unix),9187,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
163,Jun,20,04:02:54,combo,su(pam_unix),9187,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
165,Jun,20,04:08:37,combo,su(pam_unix),9558,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
166,Jun,20,04:08:38,combo,su(pam_unix),9558,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
167,Jun,20,04:44:39,combo,snmpd,2318,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>,"['6', '7', '.', '1', '7', '0', '.', '1', '4', '8', '.', '1', '2', '6']"
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053,check pass; user unknown,E27,check pass; user unknown,"['c', 'h', 'e', 'c', 'k', ' ', 'p', 'a', 's', 's', ';', ' ', 'u', 's', 'e', 'r', ' ', 'u', 'n', 'k', 'n', 'o', 'w', 'n']"
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,"['0', '0', '65.166.159.14']"
188,Jun,21,04:06:57,combo,su(pam_unix),12098,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
189,Jun,21,04:06:58,combo,su(pam_unix),12098,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
191,Jun,21,04:13:03,combo,su(pam_unix),13327,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
192,Jun,21,04:13:04,combo,su(pam_unix),13327,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66 user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest,"['0', '0', '217.60.212.66']"
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66 user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest,"['0', '0', '217.60.212.66']"
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66 user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest,"['0', '0', '217.60.212.66']"
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66 user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest,"['0', '0', '217.60.212.66']"
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66 user=guest,E17,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=guest,"['0', '0', '217.60.212.66']"
