LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
106,20171223-22:15:36:673,Step_StandReportReceiver,30002312,REPORT : 7020 5012 150368 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '0', ' ', '5', '0', '1', '2', ' ', '1', '5', '0', '3', '6', '8', ' ', '2', '4', '0']"
107,20171223-22:15:37:351,Step_LSC,30002312,onStandStepChanged 3593,E42,onStandStepChanged <*>,"['3', '5', '9', '3']"
108,20171223-22:15:37:361,Step_LSC,30002312,onExtend:1514038538000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '3', '8', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
109,20171223-22:15:37:652,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7020##548365##8661##13501##27180976,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7020', '548365', '8661', '13501', '27180976']"
110,20171223-22:15:37:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7021##548365##8661##13596##27181971,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '1', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '3', '5', '9', '6', '#', '#', '2', '7', '1', '8', '1', '9', '7', '1']"
111,20171223-22:15:37:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127075,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '0', '7', '5']"
112,20171223-22:15:37:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
113,20171223-22:15:37:671,Step_StandReportReceiver,30002312,REPORT : 7021 5012 150389 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '1', ' ', '5', '0', '1', '2', ' ', '1', '5', '0', '3', '8', '9', ' ', '2', '4', '0']"
114,20171223-22:15:37:848,Step_LSC,30002312,onStandStepChanged 3594,E42,onStandStepChanged <*>,"['3', '5', '9', '4']"
115,20171223-22:15:37:858,Step_LSC,30002312,onExtend:1514038538000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '3', '8', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
116,20171223-22:15:38:149,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7021', '548365', '8661', '13596', '27181971']"
117,20171223-22:15:38:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '2', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '3', '6', '9', '1', '#', '#', '2', '7', '1', '8', '2', '4', '6', '8']"
118,20171223-22:15:38:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127097,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '0', '9', '7']"
119,20171223-22:15:38:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
120,20171223-22:15:38:164,Step_StandReportReceiver,30002312,REPORT : 7022 5013 150411 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '2', ' ', '5', '0', '1', '3', ' ', '1', '5', '0', '4', '1', '1', ' ', '2', '4', '0']"
121,20171223-22:15:38:349,Step_LSC,30002312,onStandStepChanged 3595,E42,onStandStepChanged <*>,"['3', '5', '9', '5']"
122,20171223-22:15:38:361,Step_LSC,30002312,onExtend:1514038539000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '3', '9', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
123,20171223-22:15:38:653,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7022##548365##8661##13691##27182468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7022', '548365', '8661', '13691', '27182468']"
124,20171223-22:15:38:654,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '3', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '3', '7', '8', '6', '#', '#', '2', '7', '1', '8', '2', '9', '7', '3']"
125,20171223-22:15:38:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127118,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '1', '8']"
126,20171223-22:15:38:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
127,20171223-22:15:38:669,Step_StandReportReceiver,30002312,REPORT : 7023 5014 150432 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '3', ' ', '5', '0', '1', '4', ' ', '1', '5', '0', '4', '3', '2', ' ', '2', '4', '0']"
128,20171223-22:15:38:850,Step_LSC,30002312,onStandStepChanged 3596,E42,onStandStepChanged <*>,"['3', '5', '9', '6']"
129,20171223-22:15:38:868,Step_LSC,30002312,onExtend:1514038539000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '3', '9', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
130,20171223-22:15:39:150,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7023', '548365', '8661', '13786', '27182973']"
131,20171223-22:15:39:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '4', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '3', '8', '8', '1', '#', '#', '2', '7', '1', '8', '3', '4', '6', '9']"
132,20171223-22:15:39:155,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127139,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '3', '9']"
133,20171223-22:15:39:156,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
134,20171223-22:15:39:156,Step_StandReportReceiver,30002312,REPORT : 7024 5015 150454 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '4', ' ', '5', '0', '1', '5', ' ', '1', '5', '0', '4', '5', '4', ' ', '2', '4', '0']"
135,20171223-22:15:39:348,Step_LSC,30002312,onStandStepChanged 3597,E42,onStandStepChanged <*>,"['3', '5', '9', '7']"
136,20171223-22:15:39:354,Step_LSC,30002312,onExtend:1514038540000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '0', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
137,20171223-22:15:39:655,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7024', '548365', '8661', '13881', '27183469']"
138,20171223-22:15:39:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '5', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '3', '9', '7', '6', '#', '#', '2', '7', '1', '8', '3', '9', '7', '4']"
139,20171223-22:15:39:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127161,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '6', '1']"
140,20171223-22:15:39:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
141,20171223-22:15:39:669,Step_StandReportReceiver,30002312,REPORT : 7025 5015 150475 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '5', ' ', '5', '0', '1', '5', ' ', '1', '5', '0', '4', '7', '5', ' ', '2', '4', '0']"
142,20171223-22:15:40:349,Step_LSC,30002312,onStandStepChanged 3598,E42,onStandStepChanged <*>,"['3', '5', '9', '8']"
143,20171223-22:15:40:365,Step_LSC,30002312,onExtend:1514038541000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '1', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
144,20171223-22:15:40:652,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7025', '548365', '8661', '13976', '27183974']"
145,20171223-22:15:40:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '6', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '0', '7', '1', '#', '#', '2', '7', '1', '8', '4', '9', '7', '2']"
146,20171223-22:15:40:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127182,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '1', '8', '2']"
147,20171223-22:15:40:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
148,20171223-22:15:40:676,Step_StandReportReceiver,30002312,REPORT : 7026 5016 150496 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '6', ' ', '5', '0', '1', '6', ' ', '1', '5', '0', '4', '9', '6', ' ', '2', '4', '0']"
149,20171223-22:15:40:848,Step_LSC,30002312,onStandStepChanged 3599,E42,onStandStepChanged <*>,"['3', '5', '9', '9']"
150,20171223-22:15:40:852,Step_LSC,30002312,onExtend:1514038541000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '1', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
151,20171223-22:15:41:149,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7026', '548365', '8661', '14071', '27184972']"
152,20171223-22:15:41:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '7', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '1', '6', '6', '#', '#', '2', '7', '1', '8', '5', '4', '6', '7']"
153,20171223-22:15:41:152,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127204,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '0', '4']"
154,20171223-22:15:41:153,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
155,20171223-22:15:41:153,Step_StandReportReceiver,30002312,REPORT : 7027 5017 150518 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '7', ' ', '5', '0', '1', '7', ' ', '1', '5', '0', '5', '1', '8', ' ', '2', '4', '0']"
156,20171223-22:15:41:353,Step_LSC,30002312,onStandStepChanged 3600,E42,onStandStepChanged <*>,"['3', '6', '0', '0']"
157,20171223-22:15:41:358,Step_LSC,30002312,onExtend:1514038542000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '2', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
158,20171223-22:15:41:658,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7027', '548365', '8661', '14166', '27185467']"
159,20171223-22:15:41:658,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '8', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '2', '6', '1', '#', '#', '2', '7', '1', '8', '5', '9', '7', '7']"
160,20171223-22:15:41:667,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127225,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '2', '5']"
161,20171223-22:15:41:670,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
162,20171223-22:15:41:672,Step_StandReportReceiver,30002312,REPORT : 7028 5017 150539 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '8', ' ', '5', '0', '1', '7', ' ', '1', '5', '0', '5', '3', '9', ' ', '2', '4', '0']"
163,20171223-22:15:41:848,Step_LSC,30002312,onStandStepChanged 3601,E42,onStandStepChanged <*>,"['3', '6', '0', '1']"
164,20171223-22:15:41:856,Step_LSC,30002312,onExtend:1514038542000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '2', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
165,20171223-22:15:42:150,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7028', '548365', '8661', '14261', '27185977']"
166,20171223-22:15:42:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '2', '9', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '3', '5', '6', '#', '#', '2', '7', '1', '8', '6', '4', '6', '9']"
167,20171223-22:15:42:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127246,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '4', '6']"
168,20171223-22:15:42:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
169,20171223-22:15:42:165,Step_StandReportReceiver,30002312,REPORT : 7029 5018 150561 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '2', '9', ' ', '5', '0', '1', '8', ' ', '1', '5', '0', '5', '6', '1', ' ', '2', '4', '0']"
170,20171223-22:15:42:848,Step_LSC,30002312,onStandStepChanged 3602,E42,onStandStepChanged <*>,"['3', '6', '0', '2']"
171,20171223-22:15:42:852,Step_LSC,30002312,onExtend:1514038543000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '3', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
172,20171223-22:15:43:149,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7029', '548365', '8661', '14356', '27186469']"
173,20171223-22:15:43:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '3', '0', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '4', '5', '1', '#', '#', '2', '7', '1', '8', '7', '4', '6', '8']"
174,20171223-22:15:43:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127268,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '6', '8']"
175,20171223-22:15:43:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
176,20171223-22:15:43:164,Step_StandReportReceiver,30002312,REPORT : 7030 5019 150582 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '3', '0', ' ', '5', '0', '1', '9', ' ', '1', '5', '0', '5', '8', '2', ' ', '2', '4', '0']"
177,20171223-22:15:43:348,Step_LSC,30002312,onStandStepChanged 3603,E42,onStandStepChanged <*>,"['3', '6', '0', '3']"
178,20171223-22:15:43:354,Step_LSC,30002312,onExtend:1514038544000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '4', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
179,20171223-22:15:43:649,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7030', '548365', '8661', '14451', '27187468']"
180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '3', '1', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '5', '4', '6', '#', '#', '2', '7', '1', '8', '7', '9', '6', '8']"
181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '2', '8', '9']"
182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '3', '1', ' ', '5', '0', '2', '0', ' ', '1', '5', '0', '6', '0', '4', ' ', '2', '4', '0']"
184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,E42,onStandStepChanged <*>,"['3', '6', '0', '4']"
185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '4', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
186,20171223-22:15:44:152,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7031', '548365', '8661', '14546', '27187968']"
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '3', '2', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '6', '4', '1', '#', '#', '2', '7', '1', '8', '8', '4', '7', '1']"
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '1', '1']"
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '3', '2', ' ', '5', '0', '2', '0', ' ', '1', '5', '0', '6', '2', '5', ' ', '2', '4', '0']"
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,E42,onStandStepChanged <*>,"['3', '6', '0', '5']"
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '5', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
193,20171223-22:15:45:149,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7032', '548365', '8661', '14641', '27188471']"
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '3', '3', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '7', '3', '6', '#', '#', '2', '7', '1', '8', '9', '4', '6', '9']"
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '3', '2']"
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,E47,REPORT : <*> <*> <*> <*>,"['7', '0', '3', '3', ' ', '5', '0', '2', '1', ' ', '1', '5', '0', '6', '4', '6', ' ', '2', '4', '0']"
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,E42,onStandStepChanged <*>,"['3', '6', '0', '6']"
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '5', '4', '6', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
200,20171223-22:15:45:649,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038440000', '7033', '548365', '8661', '14736', '27189469']"
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '4', '4', '0', '0', '0', '0', '#', '#', '7', '0', '3', '4', '#', '#', '5', '4', '8', '3', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '4', '8', '3', '1', '#', '#', '2', '7', '1', '8', '9', '9', '6', '9']"
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '7', '3', '5', '4']"
